Eye Tracking Session: phase1_cycle1_1761461671989
Start Time: 2025-10-26T02:54:31.989489
Screen Size: 1920x1080
================================================================================
Timestamp,Type,X,Y,RelativeTime(ms),EventNumber
2025-10-26T02:54:50.614174,GAZE,1297,107,18624,530
2025-10-26T02:54:50.958722,GAZE,1232,140,18969,540
2025-10-26T02:54:51.286378,GAZE,1189,141,19296,550
2025-10-26T02:54:51.628478,GAZE,1221,106,19638,560
2025-10-26T02:54:51.952248,GAZE,1276,109,19962,570
2025-10-26T02:54:52.277569,GAZE,1283,33,20288,580
2025-10-26T02:54:52.616762,GAZE,1118,0,20627,590
2025-10-26T02:54:52.944306,GAZE,992,0,20954,600
2025-10-26T02:54:53.282116,GAZE,921,0,21292,610
2025-10-26T02:54:53.625233,GAZE,936,0,21635,620
2025-10-26T02:54:53.934462,GAZE,1006,0,21944,630
2025-10-26T02:54:54.277391,GAZE,1023,52,22287,640
2025-10-26T02:54:54.608497,GAZE,1015,0,22619,650
2025-10-26T02:54:54.896277,BLINK,-1,-1,22906,21
2025-10-26T02:54:54.931136,BLINK,-1,-1,22941,22
2025-10-26T02:54:54.959976,BLINK,-1,-1,22970,23
2025-10-26T02:54:54.993028,BLINK,-1,-1,23003,24
2025-10-26T02:54:55.022147,BLINK,-1,-1,23032,25
2025-10-26T02:54:55.051267,BLINK,-1,-1,23061,26
2025-10-26T02:54:55.082165,BLINK,-1,-1,23092,27
2025-10-26T02:54:55.114896,BLINK,-1,-1,23125,28
2025-10-26T02:54:55.214398,GAZE,936,472,23224,660
2025-10-26T02:54:55.534297,GAZE,937,1046,23544,670
2025-10-26T02:54:55.870780,GAZE,582,822,23881,680
2025-10-26T02:54:56.207119,BLINK,-1,-1,24217,29
2025-10-26T02:54:56.235288,BLINK,-1,-1,24245,30
2025-10-26T02:54:56.265868,BLINK,-1,-1,24276,31
2025-10-26T02:54:56.297547,BLINK,-1,-1,24308,32
2025-10-26T02:54:56.349153,GAZE,167,649,24359,690
2025-10-26T02:54:56.416823,BLINK,-1,-1,24427,33
2025-10-26T02:54:56.433545,BLINK,-1,-1,24444,34
2025-10-26T02:54:56.750238,BLINK,-1,-1,24760,35
2025-10-26T02:54:56.780141,BLINK,-1,-1,24790,36
2025-10-26T02:54:56.811612,BLINK,-1,-1,24822,37
2025-10-26T02:54:56.842130,BLINK,-1,-1,24852,38
2025-10-26T02:54:56.902661,GAZE,0,0,24913,700
2025-10-26T02:54:57.244365,GAZE,983,0,25254,710
2025-10-26T02:54:59.170607,GAZE,1920,0,27181,720
2025-10-26T02:54:59.279865,BLINK,-1,-1,27290,39
2025-10-26T02:54:59.357399,BLINK,-1,-1,27367,40
2025-10-26T02:54:59.386850,BLINK,-1,-1,27397,41
2025-10-26T02:54:59.611809,GAZE,1612,0,27622,730
2025-10-26T02:54:59.883444,BLINK,-1,-1,27893,42
2025-10-26T02:54:59.913283,BLINK,-1,-1,27923,43
2025-10-26T02:54:59.946526,BLINK,-1,-1,27957,44
2025-10-26T02:54:59.974289,BLINK,-1,-1,27984,45
2025-10-26T02:55:00.093339,BLINK,-1,-1,28103,46
2025-10-26T02:55:00.115362,BLINK,-1,-1,28125,47
2025-10-26T02:55:00.160555,GAZE,0,0,28171,740
2025-10-26T02:55:00.191591,BLINK,-1,-1,28202,48
2025-10-26T02:55:00.221990,BLINK,-1,-1,28232,49
2025-10-26T02:55:00.253161,BLINK,-1,-1,28263,50
2025-10-26T02:55:00.285744,BLINK,-1,-1,28296,51
2025-10-26T02:55:00.315295,BLINK,-1,-1,28325,52
2025-10-26T02:55:00.415717,BLINK,-1,-1,28426,53
2025-10-26T02:55:00.438268,BLINK,-1,-1,28448,54
2025-10-26T02:55:00.718456,GAZE,0,0,28728,750
2025-10-26T02:55:01.042990,GAZE,286,0,29053,760
2025-10-26T02:55:01.228604,BLINK,-1,-1,29239,55
2025-10-26T02:55:01.260377,BLINK,-1,-1,29270,56
2025-10-26T02:55:01.445854,GAZE,1171,0,29456,770
2025-10-26T02:55:01.785216,GAZE,1763,0,29795,780
2025-10-26T02:55:02.124164,GAZE,1887,0,30134,790
2025-10-26T02:55:02.452089,GAZE,1484,0,30462,800
2025-10-26T02:55:02.793433,GAZE,404,0,30803,810
2025-10-26T02:55:03.133697,GAZE,859,0,31144,820
