Head Tracking Session: phase1_cycle1_1761458620691
Start Time: 2025-10-26T02:03:40.696245
==================================================
Timestamp (ms), Pitch, Yaw, Roll, Direction
1761458640871, 6.33, 14.88, -6.29, Right
1761458641005, 6.27, 14.95, -6.30, Right
1761458641052, 5.94, 13.88, -6.11, Right
1761458641136, 5.68, 13.00, -5.94, Right
1761458641183, 5.64, 12.70, -5.91, Right
1761458641232, 5.58, 12.96, -5.99, Right
1761458641284, 5.72, 13.71, -6.15, Right
1761458641406, 5.59, 13.80, -6.18, Right
1761458641452, 5.34, 13.30, -6.07, Right
1761458641535, 5.13, 12.59, -5.91, Right
1761458641583, 5.05, 12.44, -5.89, Right
1761458641631, 4.95, 12.06, -5.83, Right
1761458641679, 5.22, 12.86, -5.99, Right
1761458641805, 5.43, 13.17, -6.02, Right
1761458641850, 5.46, 13.22, -6.04, Right
1761458641934, 5.45, 13.25, -6.05, Right
1761458641984, 5.20, 12.83, -5.99, Right
1761458642031, 5.12, 12.18, -5.87, Right
1761458642080, 5.29, 12.76, -6.04, Right
1761458642203, 5.46, 12.88, -6.06, Right
1761458642248, 5.63, 12.89, -6.05, Right
1761458642333, 5.71, 13.32, -6.14, Right
1761458642379, 5.52, 12.60, -5.95, Right
1761458642427, 5.34, 12.19, -5.88, Right
1761458642474, 5.28, 11.79, -5.77, Right
1761458642605, 5.60, 12.55, -5.89, Right
1761458642659, 5.99, 13.23, -5.98, Right
1761458642735, 6.12, 13.53, -6.01, Right
1761458642784, 6.02, 12.69, -5.78, Right
1761458642829, 5.98, 12.60, -5.77, Right
1761458642879, 5.89, 12.54, -5.81, Right
1761458643005, 6.11, 13.00, -5.89, Right
1761458643049, 6.37, 14.01, -6.11, Right
1761458643132, 6.66, 14.59, -6.26, Right
1761458643180, 6.90, 15.26, -6.43, Right
1761458643230, 6.88, 14.86, -6.37, Right
1761458643280, 6.73, 14.12, -6.24, Right
1761458643405, 6.92, 14.95, -6.42, Right
1761458643450, 7.11, 15.93, -6.61, Right
1761458643535, 7.17, 16.79, -6.76, Right
1761458643581, 7.29, 17.62, -6.86, Right
1761458643630, 7.19, 17.36, -6.79, Right
1761458643680, 7.11, 16.74, -6.62, Right
1761458643805, 7.18, 17.09, -6.65, Right
1761458643853, 7.29, 17.51, -6.72, Right
1761458643933, 7.37, 18.29, -6.87, Right
1761458643982, 7.51, 19.32, -7.11, Right
1761458644031, 7.51, 19.59, -7.19, Right
1761458644079, 7.58, 19.40, -7.15, Right
1761458644206, 7.67, 19.23, -7.08, Right
1761458644255, 7.69, 19.02, -7.01, Right
1761458644334, 7.74, 19.33, -7.07, Right
1761458644382, 7.88, 19.94, -7.21, Right
1761458644430, 7.83, 19.95, -7.19, Right
1761458644482, 7.79, 20.13, -7.22, Right
1761458644605, 7.76, 19.45, -6.98, Right
1761458644651, 7.70, 18.73, -6.72, Right
1761458644732, 7.63, 18.27, -6.59, Right
1761458644779, 7.50, 18.37, -6.62, Right
1761458644830, 7.52, 18.48, -6.66, Right
1761458644881, 7.60, 19.00, -6.82, Right
1761458645004, 7.69, 18.94, -6.76, Right
1761458645049, 7.61, 18.95, -6.72, Right
1761458645135, 7.56, 19.23, -6.81, Right
1761458645181, 7.56, 19.37, -6.85, Right
1761458645229, 7.53, 19.44, -6.92, Right
1761458645280, 7.55, 19.73, -7.01, Right
1761458645406, 7.65, 19.41, -6.97, Right
1761458645452, 7.68, 18.87, -6.88, Right
1761458645537, 7.66, 18.89, -6.92, Right
1761458645587, 7.63, 18.60, -6.86, Right
1761458645635, 7.55, 18.37, -6.89, Right
1761458645682, 7.56, 19.08, -7.15, Right
1761458645806, 7.65, 19.76, -7.38, Right
1761458645850, 7.69, 20.40, -7.62, Right
1761458645916, 7.77, 21.50, -7.99, Right
1761458645964, 7.82, 21.96, -8.17, Right
1761458646012, 7.76, 22.62, -8.37, Right
1761458646065, 7.88, 23.97, -8.68, Right
1761458646112, 7.98, 24.66, -8.87, Right
1761458646156, 8.16, 25.26, -9.04, Right
1761458646205, 8.34, 26.06, -9.24, Right
1761458646249, 8.40, 25.92, -9.05, Right
1761458646332, 8.39, 24.63, -8.57, Right
1761458646378, 8.31, 23.53, -8.06, Right
1761458646427, 8.26, 22.53, -7.57, Right
1761458646471, 8.09, 21.68, -7.18, Right
1761458646515, 8.01, 20.90, -6.79, Right
1761458646589, 7.86, 19.99, -6.46, Right
1761458646633, 7.85, 19.11, -6.10, Right
1761458646679, 7.70, 18.14, -5.73, Right
1761458646730, 7.55, 17.16, -5.36, Right
1761458646780, 7.51, 16.80, -5.44, Right
1761458646862, 7.55, 19.41, -6.22, Right
1761458646916, 7.44, 22.06, -7.07, Right
1761458646966, 7.40, 24.73, -7.92, Right
1761458647012, 7.68, 28.47, -9.18, Right
1761458647069, 7.93, 32.06, -10.48, Right
1761458647132, 8.20, 35.54, -11.64, Right
1761458647180, 8.35, 39.03, -12.83, Right
1761458647230, 8.59, 42.64, -14.05, Right
1761458647280, 9.05, 47.03, -15.39, Right
1761458647326, 9.35, 50.81, -16.39, Right
1761458647393, 9.30, 52.35, -16.66, Right
1761458647437, 9.55, 53.51, -16.87, Right
1761458647483, 9.69, 54.66, -17.07, Right
1761458647531, 9.62, 55.22, -16.93, Right
1761458647579, 9.23, 56.14, -16.43, Right
1761458647661, 9.31, 56.78, -15.57, Right
1761458647713, 9.08, 57.43, -14.63, Right
1761458647761, 8.90, 57.90, -13.72, Right
1761458647816, 7.96, 58.07, -12.40, Right
1761458647864, 7.19, 58.06, -11.10, Right
1761458647933, 7.31, 58.59, -10.60, Right
1761458647979, 7.39, 59.05, -10.05, Right
1761458648029, 7.52, 59.55, -9.54, Right
1761458648075, 7.79, 55.89, -6.02, Right
1761458648120, 6.10, 52.00, -23.12, Right
1761458648191, 5.64, 51.93, -23.40, Right
1761458648236, 5.39, 51.92, -23.74, Right
1761458648281, 5.10, 51.98, -24.04, Right
1761458648332, 5.40, 51.57, -24.64, Right
1761458648380, 5.81, 52.40, -24.98, Right
1761458648464, 4.73, 52.45, -24.09, Right
1761458648513, 3.68, 52.38, -23.24, Right
1761458648563, 2.60, 52.28, -22.36, Right
1761458648613, 1.51, 56.95, -24.53, Right
1761458648664, 2.71, 61.49, -6.40, Right
1761458648732, 1.09, 62.90, -4.76, Right
1761458648779, -0.84, 64.24, -2.90, Right
1761458648834, -2.75, 65.52, -1.16, Right
1761458648882, -3.82, 65.63, 0.15, Right
1761458648928, -5.20, 64.78, 1.20, Right
1761458648994, -5.58, 64.64, 1.48, Right
1761458649048, -6.22, 64.81, 1.74, Right
